1.000006101094186306e-03,1.000020070932805538e-03
1.000010408461093903e-03,3.059638431295752525e-03
1.000016112811863422e-03,5.134024657309055328e-03
1.000010524876415730e-03,7.144675590097904205e-03
3.121917601674795151e-03,1.000022515654563904e-03
2.890024799853563309e-03,2.925081877037882805e-03
3.016102826222777367e-03,4.981485195457935333e-03
3.000440541654825211e-03,6.914521101862192154e-03
5.327326711267232895e-03,1.000010292045772076e-03
4.951950628310441971e-03,2.683522645384073257e-03
5.110710393637418747e-03,4.633001051843166351e-03
5.129448603838682175e-03,6.450080312788486481e-03
7.537993136793375015e-03,1.000032527372241020e-03
7.142126094549894333e-03,2.709615742787718773e-03
7.219858001917600632e-03,4.654573276638984680e-03
7.286921143531799316e-03,6.494547240436077118e-03
9.725446812808513641e-03,1.000020885840058327e-03
9.340535849332809448e-03,2.740757539868354797e-03
9.329954162240028381e-03,4.680201876908540726e-03
9.451095946133136749e-03,6.518230773508548737e-03
1.191204506903886795e-02,1.000010524876415730e-03
1.152609940618276596e-02,2.729507628828287125e-03
1.143947243690490723e-02,4.655342083424329758e-03
1.162240002304315567e-02,6.480123382061719894e-03
1.409111730754375458e-02,1.000031596049666405e-03
1.372297946363687515e-02,2.751032589003443718e-03
1.357671990990638733e-02,4.668962676078081131e-03
1.379728503525257111e-02,6.495948880910873413e-03
1.590937934815883636e-02,2.753325505182147026e-03
1.571854948997497559e-02,4.666903521865606308e-03
1.596059650182723999e-02,6.488933693617582321e-03
1.626408286392688751e-02,1.000021351501345634e-03
1.843704469501972198e-02,1.000021351501345634e-03
1.809693872928619385e-02,2.755704335868358612e-03
1.787211559712886810e-02,4.663759842514991760e-03
1.812529563903808594e-02,6.482611410319805145e-03
2.060677297413349152e-02,1.000009011477231979e-03
2.028374187648296356e-02,2.759857336059212685e-03
2.003457769751548767e-02,4.663184750825166702e-03
2.028810977935791016e-02,6.478730123490095139e-03
2.277480997145175934e-02,1.000032760202884674e-03
2.246860414743423462e-02,2.762220799922943115e-03
2.220293506979942322e-02,4.664195701479911804e-03
2.245107851922512054e-02,6.478131283074617386e-03
2.437496185302734375e-02,4.663464147597551346e-03
2.461396344006061554e-02,6.475106813013553619e-03
2.465245127677917480e-02,2.763434080407023430e-03
2.494194544851779938e-02,1.000015181489288807e-03
2.710793353617191315e-02,1.000022166408598423e-03
2.683467045426368713e-02,2.766487421467900276e-03
2.655083872377872467e-02,4.665663000196218491e-03
2.677732706069946289e-02,6.476281210780143738e-03
2.927240356802940369e-02,1.000026357360184193e-03
2.901341393589973450e-02,2.770610153675079346e-03
2.872903272509574890e-02,4.669934976845979691e-03
2.894077077507972717e-02,6.479725707322359085e-03
3.143501654267311096e-02,1.000026590190827847e-03
3.118753619492053986e-02,2.775789238512516022e-03
3.090906515717506409e-02,4.675962496548891068e-03
3.110439702868461609e-02,6.485088728368282318e-03
3.309072181582450867e-02,4.684189334511756897e-03
3.326871618628501892e-02,6.493217311799526215e-03
3.335608169436454773e-02,2.781938528642058372e-03
3.359613195061683655e-02,1.000024727545678616e-03
3.575379028916358948e-02,9.999963222071528435e-04
3.551850467920303345e-02,2.790076192468404770e-03
3.527295961976051331e-02,4.694492556154727936e-03
3.543391823768615723e-02,6.503306329250335693e-03
3.791247308254241943e-02,1.000016811303794384e-03
3.767889365553855896e-02,2.784931100904941559e-03
3.745472803711891174e-02,4.691195208579301834e-03
3.759980946779251099e-02,6.499299779534339905e-03
3.984122350811958313e-02,2.780630253255367279e-03
3.963430598378181458e-02,4.686704371124505997e-03
3.976664319634437561e-02,6.495142355561256409e-03
4.007377475500106812e-02,1.000015647150576115e-03
4.200600087642669678e-02,2.776603214442729950e-03
4.181110113859176636e-02,4.682796075940132141e-03
4.193434119224548340e-02,6.491449661552906036e-03
4.223715141415596008e-02,1.000011223368346691e-03
4.440192505717277527e-02,1.000015879981219769e-03
4.417293518781661987e-02,2.774256048724055290e-03
4.398574680089950562e-02,4.680616315454244614e-03
4.410354420542716980e-02,6.489620078355073929e-03
4.656741768121719360e-02,1.000012620352208614e-03
4.634131118655204773e-02,2.772946842014789581e-03
4.615878313779830933e-02,4.679583478718996048e-03
4.627380520105361938e-02,6.488750688731670380e-03
4.833041504025459290e-02,4.678862169384956360e-03
4.844516888260841370e-02,6.488165818154811859e-03
4.851064831018447876e-02,2.771816216409206390e-03
4.873348027467727661e-02,1.000031246803700924e-03
5.068084970116615295e-02,2.770293503999710083e-03
5.090027302503585815e-02,1.000026939436793327e-03
5.050114914774894714e-02,4.677833523601293564e-03
5.061703547835350037e-02,6.487282458692789078e-03
5.306827649474143982e-02,1.000022049993276596e-03
5.285158380866050720e-02,2.768595237284898758e-03
5.267102643847465515e-02,4.676793701946735382e-03
5.278909951448440552e-02,6.486326456069946289e-03
5.523752048611640930e-02,1.000022282823920250e-03
5.502292513847351074e-02,2.767036668956279755e-03
5.484018474817276001e-02,4.676029551774263382e-03
5.496174469590187073e-02,6.485556717962026596e-03
5.700866505503654480e-02,4.674700088798999786e-03
5.713448673486709595e-02,6.484127137809991837e-03
5.719440802931785583e-02,2.764840377494692802e-03
5.740839242935180664e-02,1.000028336420655251e-03
5.917644873261451721e-02,4.673068877309560776e-03
5.930760502815246582e-02,6.482546683400869370e-03
5.958141013979911804e-02,1.000029733404517174e-03
5.936621874570846558e-02,2.762307645753026009e-03
